"","percent","river","site","time","fatty"
"1488",0.186426889404473,"RMO","AM","T07","16:1-n5"
"1489",0.13884420986909,"RMO","AM","T14","16:1-n5"
"1490",0.242845450756519,"RMO","AM","T14","16:1-n5"
"1491",0.258174231743612,"RMO","AM","T14","16:1-n5"
"1492",0.289364152230202,"RMO","AM","T14","16:1-n5"
"1493",0.227894400710845,"RMO","AM","T21","16:1-n5"
"1494",0.222703347503147,"RMO","AM","T21","16:1-n5"
"1495",0.249114992871849,"RMO","AM","T21","16:1-n5"
"1496",0.237604723976823,"RMO","AM","T21","16:1-n5"
"1497",0.301660930703803,"RMO","AV","T07","16:1-n5"
"1498",0.382797836689783,"RMO","AV","T07","16:1-n5"
"1499",1.01180817266362,"RMO","AV","T07","16:1-n5"
"1500",0.289964478263331,"RMO","AV","T14","16:1-n5"
"1501",0.536672490179886,"RMO","AV","T14","16:1-n5"
"1502",0.366998133673402,"RMO","AV","T14","16:1-n5"
"1503",0.637417360237268,"RMO","AV","T14","16:1-n5"
"1504",0.733076593637495,"RMO","AV","T21","16:1-n5"
"1505",0.436546533217081,"RMO","AV","T21","16:1-n5"
"1506",0.179245000081755,"RMO","AV","T21","16:1-n5"
"1507",0.24302149673761,"RMO","AV","T21","16:1-n5"
"1508",0.432904757689822,"RPE","AM","T07","16:1-n5"
"1509",0.0255357052228444,"RPE","AM","T07","16:1-n5"
"1510",0.0193090895409335,"RPE","AM","T07","16:1-n5"
"1511",0.0128066077767134,"RPE","AM","T07","16:1-n5"
"1512",0.0155286631556242,"RPE","AM","T14","16:1-n5"
"1513",0.917381425467215,"RPE","AM","T14","16:1-n5"
"1514",0.413562014576194,"RPE","AM","T14","16:1-n5"
"1515",0.57799778487782,"RPE","AM","T14","16:1-n5"
"1516",0.0255105181231748,"RPE","AM","T21","16:1-n5"
"1517",0.00446291732999118,"RPE","AM","T21","16:1-n5"
"1518",0.0561687589302271,"RPE","AM","T21","16:1-n5"
"1519",0.0575337216428702,"RPE","AV","T07","16:1-n5"
"1520",0.0258307226118498,"RPE","AV","T07","16:1-n5"
"1521",0.0124142416179841,"RPE","AV","T07","16:1-n5"
"1522",0.0310738287861559,"RPE","AV","T07","16:1-n5"
"1523",0.0882627306131514,"RPE","AV","T14","16:1-n5"
"1524",0.201573350607482,"RPE","AV","T14","16:1-n5"
"1525",0.226836116177218,"RPE","AV","T14","16:1-n5"
"1526",0.25339824802529,"RPE","AV","T14","16:1-n5"
"1527",0.224058983163227,"RPE","AV","T21","16:1-n5"
"1528",0.141362119153372,"RPE","AV","T21","16:1-n5"
"1529",0.147138410280771,"RPE","AV","T21","16:1-n5"
"1530",0.304554410554681,"GRG","AM","T07","16:1-n7"
"1531",2.66655014238699,"GRG","AM","T07","16:1-n7"
"1532",0.667890690008349,"GRG","AM","T07","16:1-n7"
"1533",0.436363825956951,"GRG","AM","T07","16:1-n7"
"1534",0.977584473798155,"GRG","AM","T14","16:1-n7"
"1535",2.35172732143157,"GRG","AM","T14","16:1-n7"
"1536",10.7603350075063,"GRG","AM","T14","16:1-n7"
"1537",11.9850506936977,"GRG","AM","T14","16:1-n7"
"1538",2.73047916837065,"GRG","AM","T21","16:1-n7"
"1539",1.99635092930448,"GRG","AM","T21","16:1-n7"
"1540",1.44948120555874,"GRG","AM","T21","16:1-n7"
"1541",2.14138521550651,"GRG","AM","T21","16:1-n7"
"1542",5.6598313363547,"GRG","AV","T07","16:1-n7"
"1543",4.88408422079224,"GRG","AV","T07","16:1-n7"
"1544",10.9740882449361,"GRG","AV","T07","16:1-n7"
"1545",9.74790850379377,"GRG","AV","T07","16:1-n7"
"1546",22.3056442525648,"GRG","AV","T14","16:1-n7"
"1547",27.2999704113075,"GRG","AV","T14","16:1-n7"
"1548",30.2061987757246,"GRG","AV","T14","16:1-n7"
"1549",22.7769897906529,"GRG","AV","T21","16:1-n7"
"1550",26.7031660373822,"GRG","AV","T21","16:1-n7"
"1551",30.610355761465,"GRG","AV","T21","16:1-n7"
"1552",27.0587910616083,"GRG","AV","T21","16:1-n7"
"1553",0.219848057645243,"RCA","AM","T07","16:1-n7"
"1554",0.247571335485127,"RCA","AM","T07","16:1-n7"
"1555",0.4013969596603,"RCA","AM","T07","16:1-n7"
"1556",0.086647942172043,"RCA","AM","T07","16:1-n7"
"1557",0.906048114377113,"RCA","AM","T14","16:1-n7"
"1558",2.42221278364947,"RCA","AM","T14","16:1-n7"
"1559",9.92062662479991,"RCA","AM","T14","16:1-n7"
"1560",11.6080108517754,"RCA","AM","T14","16:1-n7"
"1561",2.66136124607672,"RCA","AM","T21","16:1-n7"
"1562",2.8946863015865,"RCA","AM","T21","16:1-n7"
"1563",1.68511967762768,"RCA","AM","T21","16:1-n7"
"1564",3.8625986715955,"RCA","AM","T21","16:1-n7"
"1565",3.14253162277637,"RCA","AV","T07","16:1-n7"
"1566",0.581601429942399,"RCA","AV","T07","16:1-n7"
"1567",5.67330609698699,"RCA","AV","T07","16:1-n7"
"1568",4.87964850159099,"RCA","AV","T07","16:1-n7"
"1569",5.31978728962915,"RCA","AV","T14","16:1-n7"
"1570",8.43148305132296,"RCA","AV","T14","16:1-n7"
"1571",13.1285678810258,"RCA","AV","T14","16:1-n7"
"1572",10.2579658064871,"RCA","AV","T14","16:1-n7"
"1573",7.7046340104653,"RCA","AV","T21","16:1-n7"
"1574",9.28945900567071,"RCA","AV","T21","16:1-n7"
"1575",6.82999975139794,"RCA","AV","T21","16:1-n7"
"1576",11.5739992916199,"RCA","AV","T21","16:1-n7"
"1577",0.313026750123886,"RCAR","AM","T07","16:1-n7"
"1578",0.311457253974796,"RCAR","AM","T07","16:1-n7"
"1579",0.311457253974796,"RCAR","AM","T07","16:1-n7"
"1580",0.672164890217418,"RCAR","AM","T07","16:1-n7"
"1581",1.64135999654769,"RCAR","AM","T14","16:1-n7"
"1582",13.6382496470593,"RCAR","AM","T14","16:1-n7"
"1583",13.4657461317022,"RCAR","AM","T14","16:1-n7"
"1584",9.02221562787496,"RCAR","AM","T14","16:1-n7"
"1585",10.4997971921509,"RCAR","AM","T21","16:1-n7"
"1586",9.02252989439732,"RCAR","AM","T21","16:1-n7"
"1587",4.58786642258286,"RCAR","AM","T21","16:1-n7"
"1588",4.63294669862761,"RCAR","AM","T21","16:1-n7"
"1589",2.37191851497005,"RCAR","AV","T07","16:1-n7"
"1590",2.72864881505061,"RCAR","AV","T07","16:1-n7"
"1591",4.20899522042274,"RCAR","AV","T07","16:1-n7"
"1592",1.33286204121146,"RCAR","AV","T07","16:1-n7"
"1593",4.92324156342859,"RCAR","AV","T14","16:1-n7"
"1594",14.6185472582884,"RCAR","AV","T14","16:1-n7"
"1595",12.3001247068711,"RCAR","AV","T14","16:1-n7"
"1596",13.8634638151963,"RCAR","AV","T14","16:1-n7"
"1597",11.8974314500583,"RCAR","AV","T21","16:1-n7"
"1598",17.6669267437835,"RCAR","AV","T21","16:1-n7"
"1599",8.96763205953475,"RCAR","AV","T21","16:1-n7"
"1600",13.2426231969242,"RCAR","AV","T21","16:1-n7"
"1601",2.67586064236224,"RGA","AM","T07","16:1-n7"
"1602",0.117849497073979,"RGA","AM","T07","16:1-n7"
"1603",0.149681538529405,"RGA","AM","T07","16:1-n7"
"1604",0.593125044233008,"RGA","AM","T14","16:1-n7"
"1605",7.1236195346233,"RGA","AM","T14","16:1-n7"
"1606",8.8966207435435,"RGA","AM","T14","16:1-n7"
"1607",7.61216360288497,"RGA","AM","T14","16:1-n7"
"1608",1.40349543229626,"RGA","AM","T21","16:1-n7"
"1609",1.99610161416899,"RGA","AM","T21","16:1-n7"
"1610",1.6087286732505,"RGA","AM","T21","16:1-n7"
"1611",1.2244074008273,"RGA","AM","T21","16:1-n7"
"1612",0.641023037526935,"RGA","AV","T07","16:1-n7"
"1613",5.82498008015568,"RGA","AV","T07","16:1-n7"
"1614",1.56788868614056,"RGA","AV","T07","16:1-n7"
"1615",2.12067898541402,"RGA","AV","T07","16:1-n7"
"1616",2.10645423319014,"RGA","AV","T14","16:1-n7"
"1617",12.0322435456919,"RGA","AV","T14","16:1-n7"
"1618",12.3643525174977,"RGA","AV","T14","16:1-n7"
"1619",10.3632135994916,"RGA","AV","T14","16:1-n7"
"1620",6.90836445458216,"RGA","AV","T21","16:1-n7"
"1621",5.2842577890585,"RGA","AV","T21","16:1-n7"
"1622",10.1166554107303,"RGA","AV","T21","16:1-n7"
"1623",3.92244156000445,"RGA","AV","T21","16:1-n7"
"1624",6.46500918887552,"RMO","AM","T07","16:1-n7"
"1625",1.31294660046208,"RMO","AM","T07","16:1-n7"
"1626",11.3750298476009,"RMO","AM","T07","16:1-n7"
"1627",3.74495346189367,"RMO","AM","T07","16:1-n7"
"1628",15.7401611939769,"RMO","AM","T14","16:1-n7"
"1629",27.0314447861699,"RMO","AM","T14","16:1-n7"
"1630",30.8503012258123,"RMO","AM","T14","16:1-n7"
"1631",31.4879341806067,"RMO","AM","T14","16:1-n7"
"1632",23.8763054132478,"RMO","AM","T21","16:1-n7"
"1633",25.4086251196269,"RMO","AM","T21","16:1-n7"
"1634",30.707157980356,"RMO","AM","T21","16:1-n7"
"1635",30.7264832223068,"RMO","AM","T21","16:1-n7"
"1636",2.09330773294496,"RMO","AV","T07","16:1-n7"
"1637",3.65784771221141,"RMO","AV","T07","16:1-n7"
"1638",5.92247538095147,"RMO","AV","T07","16:1-n7"
"1639",9.03995419932146,"RMO","AV","T14","16:1-n7"
"1640",16.3498460420561,"RMO","AV","T14","16:1-n7"
"1641",15.1069257936703,"RMO","AV","T14","16:1-n7"
"1642",15.0392292496782,"RMO","AV","T14","16:1-n7"
"1643",12.4840468957026,"RMO","AV","T21","16:1-n7"
"1644",14.0634861447771,"RMO","AV","T21","16:1-n7"
"1645",7.81766353168331,"RMO","AV","T21","16:1-n7"
"1646",13.3335584382874,"RMO","AV","T21","16:1-n7"
"1647",0.112310542145625,"RPE","AM","T07","16:1-n7"
"1648",0.379313759760982,"RPE","AM","T07","16:1-n7"
"1649",0.888764190419732,"RPE","AM","T07","16:1-n7"
"1650",0.629183228827205,"RPE","AM","T07","16:1-n7"
"1651",0.114911681792201,"RPE","AM","T14","16:1-n7"
"1652",2.58587179908432,"RPE","AM","T14","16:1-n7"
"1653",7.44390585178152,"RPE","AM","T14","16:1-n7"
"1654",2.84915583184757,"RPE","AM","T14","16:1-n7"
"1655",0.912818269834454,"RPE","AM","T21","16:1-n7"
"1656",0.877174101831298,"RPE","AM","T21","16:1-n7"
"1657",0.755005014916363,"RPE","AM","T21","16:1-n7"
"1658",4.09591805463946,"RPE","AV","T07","16:1-n7"
"1659",3.2000686871817,"RPE","AV","T07","16:1-n7"
"1660",2.02768319519857,"RPE","AV","T07","16:1-n7"
"1661",8.46423932779487,"RPE","AV","T07","16:1-n7"
"1662",7.5446275440996,"RPE","AV","T14","16:1-n7"
"1663",17.1575953577237,"RPE","AV","T14","16:1-n7"
"1664",17.8098279342033,"RPE","AV","T14","16:1-n7"
"1665",22.3772076331441,"RPE","AV","T14","16:1-n7"
"1666",16.4183600029869,"RPE","AV","T21","16:1-n7"
"1667",6.61573226050057,"RPE","AV","T21","16:1-n7"
"1668",9.95027713076955,"RPE","AV","T21","16:1-n7"
"1669",0.146943890391014,"GRG","AM","T07","16:1-n9"
"1670",0.132502316275316,"GRG","AM","T07","16:1-n9"
"1671",0.185077163723476,"GRG","AM","T07","16:1-n9"
"1672",0.114454126754497,"GRG","AM","T07","16:1-n9"
"1673",0.361960766056193,"GRG","AM","T14","16:1-n9"
"1674",0.722724915679673,"GRG","AM","T14","16:1-n9"
"1675",2.71788320839615,"GRG","AM","T14","16:1-n9"
"1676",4.86334145305736,"GRG","AM","T14","16:1-n9"
"1677",0.40068192447422,"GRG","AM","T21","16:1-n9"
"1678",0.130424063739491,"GRG","AM","T21","16:1-n9"
"1679",0.123221754619307,"GRG","AM","T21","16:1-n9"
"1680",0.199275054212362,"GRG","AM","T21","16:1-n9"
"1681",0.622288470893065,"GRG","AV","T07","16:1-n9"
"1682",0.128639681054072,"GRG","AV","T07","16:1-n9"
"1683",0.358894103495827,"GRG","AV","T07","16:1-n9"
"1684",0.922286049047441,"GRG","AV","T07","16:1-n9"
"1685",0.0896586891130695,"GRG","AV","T14","16:1-n9"
"1686",0.132335475507244,"GRG","AV","T14","16:1-n9"
"1687",0.177216624088578,"GRG","AV","T14","16:1-n9"
"1688",0.681954819479204,"GRG","AV","T21","16:1-n9"
"1689",0.210595242823124,"GRG","AV","T21","16:1-n9"
"1690",1.05055116717119,"GRG","AV","T21","16:1-n9"
"1691",0.483933284977592,"GRG","AV","T21","16:1-n9"
"1692",0.342415067251257,"RCA","AM","T07","16:1-n9"
"1693",0.142757359543903,"RCA","AM","T07","16:1-n9"
"1694",0.125190234228824,"RCA","AM","T07","16:1-n9"
"1695",0.0875831409467668,"RCA","AM","T07","16:1-n9"
"1696",0.216356916729546,"RCA","AM","T14","16:1-n9"
"1697",0.553371639315577,"RCA","AM","T14","16:1-n9"
"1698",3.41592722826141,"RCA","AM","T14","16:1-n9"
"1699",3.82162851727427,"RCA","AM","T14","16:1-n9"
"1700",0.194446301741545,"RCA","AM","T21","16:1-n9"
"1701",0.145034557099624,"RCA","AM","T21","16:1-n9"
"1702",0.160601651630915,"RCA","AM","T21","16:1-n9"
"1703",0.634580459136322,"RCA","AM","T21","16:1-n9"
"1704",0.343699477982441,"RCA","AV","T07","16:1-n9"
"1705",0.0860154748050519,"RCA","AV","T07","16:1-n9"
"1706",0.507090152087159,"RCA","AV","T07","16:1-n9"
"1707",0.129730671581956,"RCA","AV","T07","16:1-n9"
"1708",1.1931091066846,"RCA","AV","T14","16:1-n9"
"1709",0.512150227622238,"RCA","AV","T14","16:1-n9"
"1710",3.06553282350835,"RCA","AV","T14","16:1-n9"
"1711",2.5413867117314,"RCA","AV","T14","16:1-n9"
"1712",0.286387333140326,"RCA","AV","T21","16:1-n9"
"1713",0.204905388052729,"RCA","AV","T21","16:1-n9"
"1714",0.378895898486001,"RCA","AV","T21","16:1-n9"
"1715",0.456034355264246,"RCA","AV","T21","16:1-n9"
"1716",0.150781753401615,"RCAR","AM","T07","16:1-n9"
"1717",0.15495159517107,"RCAR","AM","T07","16:1-n9"
"1718",0.15495159517107,"RCAR","AM","T07","16:1-n9"
"1719",0.0706853193098392,"RCAR","AM","T07","16:1-n9"
"1720",0.262595856849828,"RCAR","AM","T14","16:1-n9"
"1721",3.38015425529822,"RCAR","AM","T14","16:1-n9"
"1722",3.51193936115837,"RCAR","AM","T14","16:1-n9"
"1723",5.35599495833699,"RCAR","AM","T14","16:1-n9"
"1724",1.07589742176215,"RCAR","AM","T21","16:1-n9"
"1725",0.278280371685189,"RCAR","AM","T21","16:1-n9"
"1726",0.3838134691941,"RCAR","AM","T21","16:1-n9"
"1727",0.637834266481785,"RCAR","AM","T21","16:1-n9"
"1728",0.182716149275632,"RCAR","AV","T07","16:1-n9"
"1729",0.455870044901999,"RCAR","AV","T07","16:1-n9"
"1730",0.137601025023222,"RCAR","AV","T07","16:1-n9"
"1731",0.104323141011716,"RCAR","AV","T07","16:1-n9"
"1732",1.1093896157461,"RCAR","AV","T14","16:1-n9"
"1733",0.796144651646351,"RCAR","AV","T14","16:1-n9"
"1734",3.67449423369282,"RCAR","AV","T14","16:1-n9"
"1735",2.79731165372563,"RCAR","AV","T14","16:1-n9"
"1736",0.351657128136791,"RCAR","AV","T21","16:1-n9"
"1737",0.779966945855188,"RCAR","AV","T21","16:1-n9"
"1738",0.502087453103455,"RCAR","AV","T21","16:1-n9"
"1739",0.960022788828227,"RCAR","AV","T21","16:1-n9"
"1740",0.224440619034175,"RGA","AM","T07","16:1-n9"
"1741",0.241646413425162,"RGA","AM","T07","16:1-n9"
"1742",0.0847071660801908,"RGA","AM","T07","16:1-n9"
"1743",0.0986708093863292,"RGA","AM","T14","16:1-n9"
"1744",3.13207512101397,"RGA","AM","T14","16:1-n9"
"1745",6.44835679784403,"RGA","AM","T14","16:1-n9"
"1746",1.48953146281398,"RGA","AM","T14","16:1-n9"
"1747",0.170452518233256,"RGA","AM","T21","16:1-n9"
"1748",0.174654859593289,"RGA","AM","T21","16:1-n9"
"1749",0.822174990854265,"RGA","AM","T21","16:1-n9"
"1750",0.389704881387002,"RGA","AM","T21","16:1-n9"
"1751",0.19178829431574,"RGA","AV","T07","16:1-n9"
"1752",0.365458495195171,"RGA","AV","T07","16:1-n9"
"1753",1.26336806864623,"RGA","AV","T07","16:1-n9"
"1754",0.538463480391952,"RGA","AV","T07","16:1-n9"
"1755",0.479015584142775,"RGA","AV","T14","16:1-n9"
"1756",3.05961815530972,"RGA","AV","T14","16:1-n9"
"1757",3.51238132824727,"RGA","AV","T14","16:1-n9"
"1758",3.98752604954963,"RGA","AV","T14","16:1-n9"
"1759",0.446141915702465,"RGA","AV","T21","16:1-n9"
"1760",0.282357094971886,"RGA","AV","T21","16:1-n9"
"1761",0.256838513849389,"RGA","AV","T21","16:1-n9"
"1762",0.373094811961695,"RGA","AV","T21","16:1-n9"
"1763",0.229735907782094,"RMO","AM","T07","16:1-n9"
"1764",0.989538035218069,"RMO","AM","T07","16:1-n9"
"1765",0.575912187496481,"RMO","AM","T07","16:1-n9"
"1766",0.229894287098272,"RMO","AM","T07","16:1-n9"
"1767",0.200903575750733,"RMO","AM","T14","16:1-n9"
"1768",0.237427916775098,"RMO","AM","T14","16:1-n9"
"1769",0.198736775120113,"RMO","AM","T14","16:1-n9"
"1770",0.188689179416948,"RMO","AM","T14","16:1-n9"
"1771",0.307481916503533,"RMO","AM","T21","16:1-n9"
"1772",0.225712754596743,"RMO","AM","T21","16:1-n9"
"1773",0.188085395458057,"RMO","AM","T21","16:1-n9"
"1774",0.153464792054744,"RMO","AM","T21","16:1-n9"
"1775",0.285173671973937,"RMO","AV","T07","16:1-n9"
"1776",0.187918877798694,"RMO","AV","T07","16:1-n9"
"1777",0.510025576749316,"RMO","AV","T07","16:1-n9"
"1778",0.195899349257506,"RMO","AV","T14","16:1-n9"
"1779",1.2338449953247,"RMO","AV","T14","16:1-n9"
"1780",1.70457829306152,"RMO","AV","T14","16:1-n9"
"1781",1.10783218254038,"RMO","AV","T14","16:1-n9"
"1782",0.474941112702258,"RMO","AV","T21","16:1-n9"
"1783",0.464877637879119,"RMO","AV","T21","16:1-n9"
"1784",0.49394940138434,"RMO","AV","T21","16:1-n9"
"1785",0.372408032787528,"RMO","AV","T21","16:1-n9"
"1786",0.118710970954375,"RPE","AM","T07","16:1-n9"
"1787",0.0218100849878604,"RPE","AM","T07","16:1-n9"
"1788",0.110743307661236,"RPE","AM","T07","16:1-n9"
"1789",0.249746889121652,"RPE","AM","T07","16:1-n9"
"1790",0.145969008103449,"RPE","AM","T14","16:1-n9"
"1791",10.0510224641432,"RPE","AM","T14","16:1-n9"
"1792",4.05903069101468,"RPE","AM","T14","16:1-n9"
"1793",4.77347622641804,"RPE","AM","T14","16:1-n9"
"1794",0.73423429807437,"RPE","AM","T21","16:1-n9"
"1795",0.243975742462963,"RPE","AM","T21","16:1-n9"
"1796",0.333760518697747,"RPE","AM","T21","16:1-n9"
"1797",0.745810977884463,"RPE","AV","T07","16:1-n9"
"1798",0.270682761441819,"RPE","AV","T07","16:1-n9"
"1799",0.110535695438696,"RPE","AV","T07","16:1-n9"
"1800",0.112206309752206,"RPE","AV","T07","16:1-n9"
"1801",0.991257218443684,"RPE","AV","T14","16:1-n9"
"1802",1.10323580153174,"RPE","AV","T14","16:1-n9"
"1803",2.21446413291608,"RPE","AV","T14","16:1-n9"
"1804",0.320892490186189,"RPE","AV","T14","16:1-n9"
"1805",1.32931807160814,"RPE","AV","T21","16:1-n9"
"1806",1.13688194897316,"RPE","AV","T21","16:1-n9"
"1807",1.77391383194264,"RPE","AV","T21","16:1-n9"
"1808",0.0572257798987406,"GRG","AM","T07","16:2-n4"
"1809",0.918171535107913,"GRG","AM","T07","16:2-n4"
"1810",0.0793940073745321,"GRG","AM","T07","16:2-n4"
"1811",0.0637877820409777,"GRG","AM","T07","16:2-n4"
"1812",0.158448481855411,"GRG","AM","T14","16:2-n4"
"1813",0.425892993424491,"GRG","AM","T14","16:2-n4"
"1814",1.63406000289918,"GRG","AM","T14","16:2-n4"
"1815",1.82854354122785,"GRG","AM","T14","16:2-n4"
"1816",0.608317253568287,"GRG","AM","T21","16:2-n4"
"1817",0.455932795706954,"GRG","AM","T21","16:2-n4"
"1818",0.188789293774535,"GRG","AM","T21","16:2-n4"
"1819",0.321778190120102,"GRG","AM","T21","16:2-n4"
"1820",2.77625825398348,"GRG","AV","T07","16:2-n4"
"1821",2.17670152445926,"GRG","AV","T07","16:2-n4"
"1822",4.98110773679933,"GRG","AV","T07","16:2-n4"
"1823",3.89232056823082,"GRG","AV","T07","16:2-n4"
"1824",2.99922010827643,"GRG","AV","T14","16:2-n4"
"1825",3.99013031216442,"GRG","AV","T14","16:2-n4"
"1826",3.08467622463817,"GRG","AV","T14","16:2-n4"
"1827",1.45421135920553,"GRG","AV","T21","16:2-n4"
"1828",1.74970014021339,"GRG","AV","T21","16:2-n4"
"1829",1.42329267213867,"GRG","AV","T21","16:2-n4"
"1830",1.24384672167642,"GRG","AV","T21","16:2-n4"
"1831",0.0965217460474715,"RCA","AM","T07","16:2-n4"
"1832",0.075408922512277,"RCA","AM","T07","16:2-n4"
"1833",0.0564661804704821,"RCA","AM","T07","16:2-n4"
"1834",0.0316783787488745,"RCA","AM","T07","16:2-n4"
"1835",0.0856594855156962,"RCA","AM","T14","16:2-n4"
"1836",0.689287086985587,"RCA","AM","T14","16:2-n4"
"1837",2.84745832487733,"RCA","AM","T14","16:2-n4"
"1838",3.53111823582291,"RCA","AM","T14","16:2-n4"
"1839",1.03413122816753,"RCA","AM","T21","16:2-n4"
"1840",1.17111544603399,"RCA","AM","T21","16:2-n4"
"1841",0.596723442076303,"RCA","AM","T21","16:2-n4"
"1842",1.50005465782298,"RCA","AM","T21","16:2-n4"
"1843",0.568363769622383,"RCA","AV","T07","16:2-n4"
"1844",0.0262038937403854,"RCA","AV","T07","16:2-n4"
"1845",1.00305460441073,"RCA","AV","T07","16:2-n4"
"1846",0.868417749786202,"RCA","AV","T07","16:2-n4"
"1847",1.10032268296071,"RCA","AV","T14","16:2-n4"
"1848",1.62155524589927,"RCA","AV","T14","16:2-n4"
"1849",2.82269178105052,"RCA","AV","T14","16:2-n4"
"1850",1.94863786020221,"RCA","AV","T14","16:2-n4"
"1851",1.03512634061433,"RCA","AV","T21","16:2-n4"
"1852",1.53901588360694,"RCA","AV","T21","16:2-n4"
"1853",1.98624461210216,"RCA","AV","T21","16:2-n4"
"1854",2.64963912266293,"RCA","AV","T21","16:2-n4"
"1855",0.0661328206687396,"RCAR","AM","T07","16:2-n4"
"1856",0.0568165664099321,"RCAR","AM","T07","16:2-n4"
"1857",0.0568165664099321,"RCAR","AM","T07","16:2-n4"
"1858",0.135326156555265,"RCAR","AM","T07","16:2-n4"
"1859",0.326762287552457,"RCAR","AM","T14","16:2-n4"
"1860",2.45986503131937,"RCAR","AM","T14","16:2-n4"
"1861",2.78101589683264,"RCAR","AM","T14","16:2-n4"
"1862",1.45298031650105,"RCAR","AM","T14","16:2-n4"
"1863",1.06041060094568,"RCAR","AM","T21","16:2-n4"
"1864",0.955373824232133,"RCAR","AM","T21","16:2-n4"
"1865",0.901534064249765,"RCAR","AM","T21","16:2-n4"
"1866",0.824309806111739,"RCAR","AM","T21","16:2-n4"
"1867",0.388747907589416,"RCAR","AV","T07","16:2-n4"
"1868",0.453595212392613,"RCAR","AV","T07","16:2-n4"
"1869",0.650397281892266,"RCAR","AV","T07","16:2-n4"
"1870",0.120222056045654,"RCAR","AV","T07","16:2-n4"
"1871",0.804697799603049,"RCAR","AV","T14","16:2-n4"
"1872",2.72588678452959,"RCAR","AV","T14","16:2-n4"
"1873",2.31758185729606,"RCAR","AV","T14","16:2-n4"
"1874",3.21471553681988,"RCAR","AV","T14","16:2-n4"
"1875",1.3831861640024,"RCAR","AV","T21","16:2-n4"
"1876",2.05982502532863,"RCAR","AV","T21","16:2-n4"
"1877",1.10294750987375,"RCAR","AV","T21","16:2-n4"
"1878",1.98944330021371,"RCAR","AV","T21","16:2-n4"
"1879",0.431692219233362,"RGA","AM","T07","16:2-n4"
"1880",0.0107120654682519,"RGA","AM","T07","16:2-n4"
"1881",0.0180951561782381,"RGA","AM","T07","16:2-n4"
"1882",0.0561211204322117,"RGA","AM","T14","16:2-n4"
"1883",0.83042826226606,"RGA","AM","T14","16:2-n4"
"1884",0.978129950320359,"RGA","AM","T14","16:2-n4"
"1885",0.632826500108981,"RGA","AM","T14","16:2-n4"
"1886",0.313242273068346,"RGA","AM","T21","16:2-n4"
"1887",0.346823864955812,"RGA","AM","T21","16:2-n4"
"1888",0.187733093484554,"RGA","AM","T21","16:2-n4"
"1889",0.155356059711301,"RGA","AM","T21","16:2-n4"
"1890",0.0514930388172285,"RGA","AV","T07","16:2-n4"
"1891",1.52724117325745,"RGA","AV","T07","16:2-n4"
"1892",0.0918902344005268,"RGA","AV","T07","16:2-n4"
"1893",0.130903021610484,"RGA","AV","T07","16:2-n4"
"1894",0.285312240013045,"RGA","AV","T14","16:2-n4"
"1895",1.67604322028833,"RGA","AV","T14","16:2-n4"
"1896",1.70177592364588,"RGA","AV","T14","16:2-n4"
"1897",1.38538725389718,"RGA","AV","T14","16:2-n4"
"1898",0.814323501762158,"RGA","AV","T21","16:2-n4"
"1899",0.71482054599811,"RGA","AV","T21","16:2-n4"
"1900",1.43380641034589,"RGA","AV","T21","16:2-n4"
"1901",0.559642217942543,"RGA","AV","T21","16:2-n4"
"1902",1.86145199176641,"RMO","AM","T07","16:2-n4"
"1903",0.029499159838022,"RMO","AM","T07","16:2-n4"
"1904",2.56325967745976,"RMO","AM","T07","16:2-n4"
"1905",0.965941162840785,"RMO","AM","T07","16:2-n4"
"1906",0.887499335492984,"RMO","AM","T14","16:2-n4"
"1907",1.8742201404881,"RMO","AM","T14","16:2-n4"
"1908",1.80853128125801,"RMO","AM","T14","16:2-n4"
"1909",1.99269388210818,"RMO","AM","T14","16:2-n4"
"1910",1.42346272925431,"RMO","AM","T21","16:2-n4"
"1911",1.21383592486218,"RMO","AM","T21","16:2-n4"
"1912",1.18632938227091,"RMO","AM","T21","16:2-n4"
"1913",1.14413660439443,"RMO","AM","T21","16:2-n4"
"1914",0.558744147222808,"RMO","AV","T07","16:2-n4"
"1915",0.968981275394844,"RMO","AV","T07","16:2-n4"
"1916",1.0993875118206,"RMO","AV","T07","16:2-n4"
"1917",1.0041925682216,"RMO","AV","T14","16:2-n4"
"1918",2.14334658716837,"RMO","AV","T14","16:2-n4"
"1919",2.73171045518844,"RMO","AV","T14","16:2-n4"
"1920",2.52569152611121,"RMO","AV","T14","16:2-n4"
"1921",1.75401671596247,"RMO","AV","T21","16:2-n4"
"1922",2.02433774340262,"RMO","AV","T21","16:2-n4"
"1923",1.95527059222042,"RMO","AV","T21","16:2-n4"
"1924",2.67098707752496,"RMO","AV","T21","16:2-n4"
"1925",0.030563546101303,"RPE","AM","T07","16:2-n4"
"1926",0.0101085961273698,"RPE","AM","T07","16:2-n4"
"1927",0.0709892997828437,"RPE","AM","T07","16:2-n4"
"1928",0.169164466244938,"RPE","AM","T07","16:2-n4"
"1929",0.0220503612334521,"RPE","AM","T14","16:2-n4"
"1930",0.616361286162869,"RPE","AM","T14","16:2-n4"
"1931",0.705296297562656,"RPE","AM","T14","16:2-n4"
"1932",0.78757192690779,"RPE","AM","T14","16:2-n4"
"1933",0.342881639575276,"RPE","AM","T21","16:2-n4"
"1934",0.291117503078578,"RPE","AM","T21","16:2-n4"
